Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
32,1,0,7496.jpg,55.1320733358052,55.6497461852323,57.5438705906936,NaN,1,,,,
33,1,0,9045.jpg,57.5556240136302,58.0732811656644,59.0732878068693,NaN,1,58.1204225496676,58.2733746255271,,
34,1,0,6314.jpg,-1.95375698986754,-1.43610346030891,0.763911210716287,NaN,1,60.5792757585168,60.7322205894252,61.0381114587344,
35,1,0,5535.jpg,0.775674897333374,1.29333567184221,3.58746587326459,NaN,1,,,,
36,1,0,7180.jpg,3.59922925800856,4.11690663552963,5.71690053769635,NaN,1,,,,
37,1,0,4001.jpg,5.72866060183787,6.24631684825363,8.24633043253561,NaN,1,,,,
38,1,0,8050.jpg,8.25809502477205,8.77575187493312,10.6698814122337,NaN,1,,,,
39,1,0,2850.jpg,10.6816472119617,11.1993061752337,13.6934374633984,NaN,1,,,,
40,1,0,4003.jpg,13.7052065837279,14.2228595095412,15.8228703165923,NaN,1,,,,
41,1,0,8116.jpg,15.8346324938448,16.3522926646083,18.1523024452918,NaN,1,,,,
